id_course,id_chauffeur,id_client,date_heure_demande,jour_semaine,heure,est_weekend,est_pointe,depart,arrivee,distance_km,tarif_estime,multiplicateur_tarif,moyen_paiement,statut_course,nb_courses_client_mois,derniere_course_il_y_a_jours,segment_client,nb_courses_chauffeur_mois,note_chauffeur,segment_chauffeur,incitation,points_gagnes,points_utilises_reduction,cout_incitation,recette_course,revenu_net,revenu_moyen_segment,hausse_revenu_positive
C00631,CH0084,CL0007,2025-03-06 10:50:00,jeu,10,0,0,Sainte-Rita,Agla,4.52,1320.0,1.1,cash,terminee,18,40,inactif,459,5.0,performant,aucune,0,0,0.0,1455.01,1455.01,800.0,1
C00632,CH0160,CL0423,2025-03-22 19:38:00,sam,19,1,1,Jéricho,Zopah,7.33,2184.0,1.5,cash,terminee,20,30,inactif,538,4.28,performant,prime_objectif,0,0,300.0,3190.33,2890.33,800.0,1
C00633,CH0056,CL0141,2025-02-16 07:13:00,dim,7,1,1,Zopah,Gbodjè,3.01,871.0,1.2,cash,terminee,20,16,nouveau_client,285,4.52,intermediaire,remise_bienvenue,0,0,209.04,1144.38,935.3400000000001,1200.0,0
C00634,CH0297,CL0646,2025-02-18 03:21:00,mar,3,0,0,Gbodjè,Sainte-Rita,9.72,2267.0,1.1,cash,annulee,22,54,inactif,87,4.9,faible_activite,points_gowin,124,47,47.0,0.0,-47.0,800.0,0
C00635,CH0014,CL0237,2025-01-10 21:29:00,ven,21,0,0,Jéricho,Zopah,5.3,1569.0,1.0,carte,terminee,14,49,inactif,257,4.24,intermediaire,prime_objectif,0,0,300.0,1626.47,1326.47,800.0,1
C00636,CH0160,CL0070,2025-02-10 12:24:00,lun,12,0,0,Agla,Zopah,1.37,352.0,1.1,cash,terminee,19,22,nouveau_client,256,4.3,intermediaire,remise_bienvenue,0,0,77.44,393.78,316.34,1200.0,0
C00637,CH0295,CL0725,2025-02-18 04:27:00,mar,4,0,0,Zopah,Sainte-Rita,4.88,1101.0,1.0,cash,terminee,26,46,inactif,255,4.74,intermediaire,aucune,0,0,0.0,1196.58,1196.58,800.0,1
C00638,CH0193,CL0155,2025-01-23 01:44:00,jeu,1,0,0,Cadjehoun,Sainte-Rita,5.72,1477.0,1.0,carte,terminee,26,0,nouveau_client,440,4.36,performant,aucune,0,0,0.0,1602.63,1602.63,1200.0,1
C00639,CH0204,CL0010,2025-01-25 11:33:00,sam,11,1,0,Cadjehoun,Fidjrossè,6.68,1526.0,1.1,carte,terminee,0,57,inactif,253,4.06,intermediaire,prime_objectif,0,0,300.0,1699.34,1399.34,800.0,1
C00640,CH0102,CL0224,2025-02-04 04:56:00,mar,4,0,0,Calavi Tokpa,Sainte-Rita,11.85,3150.0,1.0,carte,terminee,23,9,nouveau_client,547,4.25,performant,points_gowin,157,59,59.0,3405.81,3346.81,1200.0,1
C00641,CH0039,CL0518,2025-01-03 01:21:00,ven,1,0,0,Haie Vive,Jéricho,2.69,674.0,1.1,carte,terminee,20,7,nouveau_client,116,4.8,faible_activite,remise_bienvenue,0,0,148.28,711.45,563.1700000000001,1200.0,0
C00642,CH0125,CL0467,2025-01-30 05:41:00,jeu,5,0,0,Haie Vive,Calavi Kpota,11.9,3100.0,1.0,carte,terminee,17,41,inactif,250,4.57,intermediaire,aucune,0,0,0.0,3356.86,3356.86,800.0,1
C00643,CH0053,CL0383,2025-01-20 06:43:00,lun,6,0,0,Calavi Kpota,Gbodjè,3.84,1041.0,1.0,carte,terminee,15,25,nouveau_client,275,4.03,intermediaire,prime_objectif,0,0,300.0,1037.45,737.45,1200.0,0
C00644,CH0155,CL0062,2025-01-30 17:23:00,jeu,17,0,1,Calavi Tokpa,Menontin,2.26,656.0,1.2,carte,terminee,24,33,inactif,273,4.32,intermediaire,aucune,0,0,0.0,814.57,814.57,800.0,0
C00645,CH0062,CL0633,2025-01-12 00:41:00,dim,0,1,0,Jéricho,Gbodjè,2.73,750.0,1.0,carte,terminee,22,18,nouveau_client,578,5.0,performant,aucune,0,0,0.0,742.84,742.84,1200.0,0
C00646,CH0290,CL0654,2025-03-22 09:32:00,sam,9,1,1,Menontin,Gbodjè,5.51,1419.0,1.3,cash,terminee,28,13,nouveau_client,255,4.48,intermediaire,points_gowin,92,20,20.0,2024.96,2004.96,1200.0,1
C00647,CH0022,CL0683,2025-02-23 16:09:00,dim,16,1,0,Haie Vive,Calavi Tokpa,2.04,584.0,1.0,portefeuille,terminee,17,7,nouveau_client,234,4.43,intermediaire,points_gowin,29,13,13.0,561.09,548.09,1200.0,0
C00648,CH0178,CL0632,2025-03-03 08:51:00,lun,8,0,1,Sainte-Rita,Cadjehoun,3.04,890.0,1.3,portefeuille,terminee,37,50,regulier,249,4.5,intermediaire,aucune,0,0,0.0,1176.72,1176.72,2000.0,0
C00649,CH0273,CL0495,2025-03-13 06:36:00,jeu,6,0,0,Haie Vive,Akpakpa,4.8,1123.0,1.0,cash,terminee,49,0,regulier,251,4.56,intermediaire,aucune,0,0,0.0,1171.46,1171.46,2000.0,0
C00650,CH0220,CL0676,2025-02-15 02:38:00,sam,2,1,0,Gbodjè,Calavi Kpota,9.67,2562.0,1.1,cash,terminee,26,47,inactif,269,4.38,intermediaire,aucune,0,0,0.0,2937.53,2937.53,800.0,1
C00651,CH0190,CL0500,2025-01-09 01:44:00,jeu,1,0,0,Gbodjè,Calavi Tokpa,6.56,1616.0,1.0,cash,terminee,21,24,nouveau_client,507,4.9,performant,remise_bienvenue,0,0,323.2,1714.28,1391.08,1200.0,1
C00652,CH0036,CL0017,2025-02-18 14:09:00,mar,14,0,0,Haie Vive,Sainte-Rita,3.95,903.0,1.1,cash,terminee,17,23,nouveau_client,256,4.36,intermediaire,prime_objectif,0,0,300.0,1051.57,751.5699999999999,1200.0,0
C00653,CH0260,CL0007,2025-02-23 01:34:00,dim,1,1,0,Fidjrossè,Cadjehoun,5.49,1511.0,1.0,portefeuille,terminee,48,46,regulier,228,4.8,intermediaire,aucune,0,0,0.0,1615.22,1615.22,2000.0,0
C00654,CH0175,CL0545,2025-03-09 08:08:00,dim,8,1,1,Calavi Tokpa,Fidjrossè,4.5,1304.0,1.2,portefeuille,terminee,0,19,nouveau_client,256,5.0,intermediaire,aucune,0,0,0.0,1541.55,1541.55,1200.0,1
C00655,CH0007,CL0565,2025-02-09 02:23:00,dim,2,1,0,Zopah,Menontin,1.66,394.0,1.0,portefeuille,terminee,13,55,inactif,540,4.61,performant,prime_objectif,0,0,300.0,396.2,96.19999999999999,800.0,0
C00656,CH0216,CL0422,2025-01-12 17:34:00,dim,17,1,1,Jéricho,Cadjehoun,10.73,3068.0,1.2,carte,terminee,15,29,nouveau_client,270,4.19,intermediaire,remise_bienvenue,0,0,736.32,3708.49,2972.1699999999996,1200.0,1
C00657,CH0251,CL0013,2025-01-26 18:57:00,dim,18,1,1,Fidjrossè,Fidjrossè,9.77,2824.0,1.2,portefeuille,terminee,23,4,nouveau_client,259,4.56,intermediaire,aucune,0,0,0.0,3705.23,3705.23,1200.0,1
C00658,CH0055,CL0018,2025-02-02 22:15:00,dim,22,1,0,Fidjrossè,Zopah,3.65,1072.0,1.0,cash,terminee,20,2,nouveau_client,276,4.33,intermediaire,remise_bienvenue,0,0,214.4,1084.22,869.82,1200.0,0
C00659,CH0222,CL0543,2025-02-28 09:10:00,ven,9,0,1,Jéricho,Gbodjè,2.8,686.0,1.2,portefeuille,terminee,25,31,inactif,240,4.77,intermediaire,remise_bienvenue,0,0,164.64,809.44,644.8000000000001,800.0,0
C00660,CH0186,CL0740,2025-02-21 14:52:00,ven,14,0,0,Cadjehoun,Calavi Kpota,1.68,492.0,1.0,carte,annulee,19,16,nouveau_client,526,4.56,performant,prime_objectif,0,0,300.0,0.0,-300.0,1200.0,0
C00661,CH0236,CL0282,2025-02-02 07:10:00,dim,7,1,1,Haie Vive,Fidjrossè,5.71,1422.0,1.3,carte,terminee,28,41,inactif,544,4.46,performant,prime_objectif,0,0,300.0,1931.51,1631.51,800.0,1
C00662,CH0079,CL0549,2025-03-31 00:52:00,lun,0,0,0,Menontin,Cadjehoun,5.74,1529.0,1.0,portefeuille,annulee,17,4,nouveau_client,248,4.2,intermediaire,remise_bienvenue,0,0,305.8,0.0,-305.8,1200.0,0
C00663,CH0223,CL0294,2025-02-24 18:28:00,lun,18,0,1,Cadjehoun,Jéricho,2.16,494.0,1.2,cash,terminee,18,10,nouveau_client,255,3.94,intermediaire,remise_bienvenue,0,0,118.56,601.15,482.59,1200.0,0
C00664,CH0091,CL0018,2025-01-22 14:24:00,mer,14,0,0,Fidjrossè,Calavi Tokpa,4.53,1034.0,1.0,carte,terminee,12,37,inactif,247,4.26,intermediaire,aucune,0,0,0.0,1021.09,1021.09,800.0,1
C00665,CH0268,CL0515,2025-01-10 09:51:00,ven,9,0,1,Agla,Cadjehoun,6.43,1794.0,1.3,portefeuille,terminee,16,3,nouveau_client,418,4.7,performant,remise_bienvenue,0,0,466.44,2465.77,1999.33,1200.0,1
C00666,CH0139,CL0715,2025-01-15 00:10:00,mer,0,0,0,Calavi Tokpa,Haie Vive,2.67,690.0,1.0,cash,terminee,19,38,inactif,254,4.85,intermediaire,aucune,0,0,0.0,675.36,675.36,800.0,0
C00667,CH0276,CL0691,2025-01-23 09:16:00,jeu,9,0,1,Agla,Akpakpa,3.35,818.0,1.2,carte,terminee,20,18,nouveau_client,252,4.41,intermediaire,points_gowin,49,15,15.0,1025.78,1010.78,1200.0,0
C00668,CH0248,CL0441,2025-01-15 17:04:00,mer,17,0,1,Akpakpa,Calavi Tokpa,3.33,797.0,1.3,cash,terminee,0,38,inactif,246,4.22,intermediaire,prime_objectif,0,0,300.0,1051.21,751.21,800.0,0
C00669,CH0239,CL0184,2025-01-18 00:59:00,sam,0,1,0,Gbodjè,Fidjrossè,2.25,619.0,1.0,cash,terminee,13,45,inactif,541,4.56,performant,points_gowin,30,1,1.0,617.68,616.68,800.0,0
C00670,CH0224,CL0110,2025-01-26 21:48:00,dim,21,1,0,Haie Vive,Calavi Tokpa,3.4,765.0,1.0,cash,terminee,16,48,inactif,241,4.71,intermediaire,prime_objectif,0,0,300.0,835.3,535.3,800.0,0
C00671,CH0138,CL0099,2025-01-16 20:29:00,jeu,20,0,0,Haie Vive,Calavi Tokpa,1.22,348.0,1.1,carte,terminee,29,22,nouveau_client,585,4.73,performant,remise_bienvenue,0,0,76.56,382.29,305.73,1200.0,0
C00672,CH0166,CL0537,2025-03-22 23:00:00,sam,23,1,0,Cadjehoun,Agla,3.21,741.0,1.0,cash,terminee,36,16,regulier,409,4.56,performant,prime_objectif,0,0,300.0,742.58,442.58000000000004,2000.0,0
C00673,CH0126,CL0153,2025-01-08 11:18:00,mer,11,0,0,Cadjehoun,Haie Vive,3.25,778.0,1.0,carte,terminee,25,12,nouveau_client,236,5.0,intermediaire,aucune,0,0,0.0,840.7,840.7,1200.0,0
C00674,CH0045,CL0247,2025-02-17 10:56:00,lun,10,0,0,Menontin,Cadjehoun,3.68,935.0,1.0,cash,terminee,24,26,nouveau_client,94,4.88,faible_activite,points_gowin,46,12,12.0,906.35,894.35,1200.0,0
C00675,CH0143,CL0197,2025-02-07 04:27:00,ven,4,0,0,Calavi Tokpa,Fidjrossè,5.23,1367.0,1.0,portefeuille,annulee,3,0,nouveau_client,274,4.13,intermediaire,aucune,0,0,0.0,0.0,0.0,1200.0,0
C00676,CH0231,CL0635,2025-03-30 15:56:00,dim,15,1,0,Calavi Tokpa,Calavi Tokpa,1.59,400.0,1.0,cash,terminee,15,1,nouveau_client,251,4.06,intermediaire,remise_bienvenue,0,0,80.0,386.48,306.48,1200.0,0
C00677,CH0125,CL0540,2025-01-11 08:00:00,sam,8,1,1,Menontin,Akpakpa,1.8,448.0,1.2,cash,terminee,19,17,nouveau_client,256,4.16,intermediaire,points_gowin,26,15,15.0,533.52,518.52,1200.0,0
C00678,CH0238,CL0259,2025-02-06 01:22:00,jeu,1,0,0,Agla,Zopah,2.21,657.0,1.0,cash,terminee,20,35,inactif,262,4.85,intermediaire,aucune,0,0,0.0,682.46,682.46,800.0,0
C00679,CH0292,CL0363,2025-03-29 12:03:00,sam,12,1,0,Agla,Akpakpa,1.48,404.0,1.0,cash,terminee,23,44,inactif,414,3.99,performant,prime_objectif,0,0,300.0,407.09,107.08999999999997,800.0,0
C00680,CH0195,CL0274,2025-03-20 03:29:00,jeu,3,0,0,Jéricho,Sainte-Rita,5.62,1274.0,1.0,portefeuille,terminee,0,32,inactif,600,4.64,performant,points_gowin,63,11,11.0,1326.59,1315.59,800.0,1
C00681,CH0173,CL0407,2025-03-15 18:52:00,sam,18,1,1,Calavi Kpota,Gbodjè,2.59,666.0,1.3,carte,terminee,27,35,inactif,241,4.45,intermediaire,points_gowin,43,14,14.0,843.26,829.26,800.0,0
C00682,CH0015,CL0081,2025-01-24 11:04:00,ven,11,0,0,Fidjrossè,Haie Vive,3.75,1090.0,1.0,cash,terminee,51,1,regulier,246,4.13,intermediaire,aucune,0,0,0.0,1078.25,1078.25,2000.0,0
C00683,CH0254,CL0383,2025-01-16 15:07:00,jeu,15,0,0,Gbodjè,Agla,2.09,518.0,1.0,cash,terminee,15,3,nouveau_client,240,4.57,intermediaire,remise_bienvenue,0,0,103.6,536.01,432.40999999999997,1200.0,0
C00684,CH0167,CL0416,2025-03-02 10:16:00,dim,10,1,0,Haie Vive,Jéricho,2.99,694.0,1.0,cash,terminee,15,15,nouveau_client,254,4.45,intermediaire,remise_bienvenue,0,0,138.8,681.91,543.1099999999999,1200.0,0
C00685,CH0094,CL0471,2025-03-25 21:27:00,mar,21,0,0,Agla,Calavi Kpota,4.67,1316.0,1.0,portefeuille,terminee,4,3,nouveau_client,228,4.74,intermediaire,remise_bienvenue,0,0,263.2,1333.66,1070.46,1200.0,0
C00686,CH0250,CL0579,2025-02-20 08:36:00,jeu,8,0,1,Agla,Sainte-Rita,4.82,1304.0,1.2,portefeuille,terminee,24,56,inactif,277,4.01,intermediaire,points_gowin,78,3,3.0,1620.97,1617.97,800.0,1
C00687,CH0109,CL0250,2025-02-21 16:41:00,ven,16,0,0,Menontin,Haie Vive,1.85,495.0,1.0,cash,terminee,27,8,nouveau_client,596,4.23,performant,aucune,0,0,0.0,542.54,542.54,1200.0,0
C00688,CH0182,CL0714,2025-01-26 10:45:00,dim,10,1,0,Haie Vive,Menontin,3.63,831.0,1.1,cash,terminee,23,48,inactif,257,4.24,intermediaire,points_gowin,45,5,5.0,879.35,874.35,800.0,1
C00689,CH0133,CL0232,2025-03-11 12:06:00,mar,12,0,0,Akpakpa,Zopah,2.11,497.0,1.1,cash,annulee,19,20,nouveau_client,579,4.7,performant,points_gowin,27,14,14.0,0.0,-14.0,1200.0,0
C00690,CH0175,CL0308,2025-01-18 02:00:00,sam,2,1,0,Akpakpa,Sainte-Rita,3.54,962.0,1.0,cash,terminee,12,22,nouveau_client,245,4.43,intermediaire,aucune,0,0,0.0,980.34,980.34,1200.0,0
C00691,CH0144,CL0701,2025-01-30 09:08:00,jeu,9,0,1,Jéricho,Jéricho,2.45,589.0,1.5,carte,terminee,56,51,regulier,512,4.85,performant,points_gowin,44,1,1.0,891.84,890.84,2000.0,0
C00692,CH0142,CL0083,2025-02-08 12:56:00,sam,12,1,0,Fidjrossè,Sainte-Rita,11.16,2933.0,1.1,carte,terminee,0,59,inactif,557,4.38,performant,aucune,0,0,0.0,3463.87,3463.87,800.0,1
C00693,CH0285,CL0670,2025-02-15 22:26:00,sam,22,1,0,Akpakpa,Gbodjè,6.41,1704.0,1.0,carte,annulee,33,52,regulier,263,4.57,intermediaire,aucune,0,0,0.0,0.0,0.0,2000.0,0
C00694,CH0006,CL0666,2025-01-23 01:36:00,jeu,1,0,0,Gbodjè,Cadjehoun,4.96,1221.0,1.1,cash,terminee,24,1,nouveau_client,256,4.95,intermediaire,points_gowin,67,44,44.0,1457.32,1413.32,1200.0,1
C00695,CH0265,CL0778,2025-01-11 14:02:00,sam,14,1,0,Jéricho,Cadjehoun,3.16,936.0,1.0,portefeuille,terminee,25,2,nouveau_client,105,3.97,faible_activite,aucune,0,0,0.0,1016.54,1016.54,1200.0,0
C00696,CH0098,CL0033,2025-02-25 04:56:00,mar,4,0,0,Akpakpa,Zopah,6.53,1882.0,1.0,cash,terminee,0,22,nouveau_client,233,4.51,intermediaire,aucune,0,0,0.0,1893.8,1893.8,1200.0,1
C00697,CH0044,CL0096,2025-01-27 05:26:00,lun,5,0,0,Calavi Tokpa,Sainte-Rita,3.7,1033.0,1.0,portefeuille,terminee,15,25,nouveau_client,61,4.49,faible_activite,remise_bienvenue,0,0,206.6,1028.56,821.9599999999999,1200.0,0
C00698,CH0124,CL0416,2025-02-22 13:28:00,sam,13,1,0,Menontin,Fidjrossè,10.45,2412.0,1.0,cash,terminee,41,46,regulier,240,4.26,intermediaire,aucune,0,0,0.0,2453.9,2453.9,2000.0,1
C00699,CH0209,CL0389,2025-01-15 03:25:00,mer,3,0,0,Haie Vive,Agla,6.94,1617.0,1.0,cash,terminee,52,6,regulier,145,4.45,faible_activite,aucune,0,0,0.0,1619.58,1619.58,2000.0,0
C00700,CH0251,CL0387,2025-02-13 13:15:00,jeu,13,0,0,Menontin,Jéricho,2.97,778.0,1.0,portefeuille,terminee,4,35,inactif,277,4.59,intermediaire,aucune,0,0,0.0,822.99,822.99,800.0,0
C00701,CH0285,CL0566,2025-02-18 04:23:00,mar,4,0,0,Gbodjè,Akpakpa,9.72,2304.0,1.1,carte,terminee,16,43,inactif,236,4.28,intermediaire,prime_objectif,0,0,300.0,2488.87,2188.87,800.0,1
C00702,CH0124,CL0488,2025-01-05 21:56:00,dim,21,1,0,Gbodjè,Gbodjè,3.17,946.0,1.1,cash,terminee,16,32,inactif,269,4.52,intermediaire,aucune,0,0,0.0,1091.38,1091.38,800.0,1
C00703,CH0244,CL0058,2025-01-31 13:03:00,ven,13,0,0,Cadjehoun,Menontin,11.56,2738.0,1.1,cash,terminee,22,48,inactif,403,4.19,performant,remise_bienvenue,0,0,602.36,3280.0,2677.64,800.0,1
C00704,CH0252,CL0653,2025-01-13 08:20:00,lun,8,0,1,Menontin,Cadjehoun,10.04,2626.0,1.5,cash,terminee,24,35,inactif,250,4.44,intermediaire,aucune,0,0,0.0,3907.44,3907.44,800.0,1
C00705,CH0230,CL0010,2025-01-06 22:53:00,lun,22,0,0,Haie Vive,Agla,4.66,1176.0,1.1,carte,terminee,14,3,nouveau_client,57,4.78,faible_activite,aucune,0,0,0.0,1360.26,1360.26,1200.0,1
C00706,CH0009,CL0720,2025-03-31 08:18:00,lun,8,0,1,Akpakpa,Calavi Tokpa,1.25,341.0,1.2,cash,terminee,26,53,inactif,432,4.79,performant,prime_objectif,0,0,300.0,397.55,97.55000000000001,800.0,0
C00707,CH0048,CL0176,2025-01-30 06:17:00,jeu,6,0,0,Calavi Kpota,Agla,4.42,1037.0,1.0,carte,terminee,14,22,nouveau_client,256,4.85,intermediaire,prime_objectif,0,0,300.0,1004.03,704.03,1200.0,0
C00708,CH0151,CL0085,2025-03-15 03:19:00,sam,3,1,0,Jéricho,Agla,1.73,445.0,1.0,cash,terminee,22,24,nouveau_client,254,4.47,intermediaire,remise_bienvenue,0,0,89.0,430.47,341.47,1200.0,0
C00709,CH0114,CL0512,2025-01-24 04:01:00,ven,4,0,0,Calavi Kpota,Calavi Tokpa,2.5,614.0,1.1,cash,terminee,19,40,inactif,251,4.4,intermediaire,aucune,0,0,0.0,655.66,655.66,800.0,0
C00710,CH0208,CL0445,2025-03-03 14:02:00,lun,14,0,0,Calavi Tokpa,Fidjrossè,2.63,767.0,1.0,carte,terminee,0,25,nouveau_client,237,4.72,intermediaire,points_gowin,38,15,15.0,753.52,738.52,1200.0,0
C00711,CH0125,CL0661,2025-03-10 16:05:00,lun,16,0,0,Jéricho,Zopah,1.72,392.0,1.1,portefeuille,terminee,3,27,nouveau_client,257,4.85,intermediaire,points_gowin,21,4,4.0,446.04,442.04,1200.0,0
C00712,CH0157,CL0340,2025-02-23 20:34:00,dim,20,1,0,Menontin,Sainte-Rita,4.44,1303.0,1.0,cash,terminee,14,27,nouveau_client,247,4.53,intermediaire,prime_objectif,0,0,300.0,1387.76,1087.76,1200.0,0
C00713,CH0298,CL0580,2025-02-12 16:36:00,mer,16,0,0,Calavi Kpota,Fidjrossè,2.3,661.0,1.0,cash,annulee,18,20,nouveau_client,501,4.95,performant,aucune,0,0,0.0,0.0,0.0,1200.0,0
C00714,CH0189,CL0098,2025-02-07 07:34:00,ven,7,0,1,Akpakpa,Cadjehoun,3.27,809.0,1.3,cash,terminee,18,9,nouveau_client,257,4.71,intermediaire,aucune,0,0,0.0,1019.13,1019.13,1200.0,0
C00715,CH0243,CL0541,2025-02-01 15:33:00,sam,15,1,0,Agla,Calavi Tokpa,2.64,750.0,1.0,carte,terminee,15,26,nouveau_client,419,4.33,performant,remise_bienvenue,0,0,150.0,810.38,660.38,1200.0,0
C00716,CH0284,CL0044,2025-03-25 21:46:00,mar,21,0,0,Calavi Kpota,Fidjrossè,5.25,1194.0,1.0,portefeuille,terminee,3,50,inactif,539,4.37,performant,remise_bienvenue,0,0,238.8,1285.23,1046.43,800.0,1
C00717,CH0272,CL0236,2025-03-17 00:08:00,lun,0,0,0,Cadjehoun,Akpakpa,5.0,1488.0,1.0,carte,terminee,0,50,inactif,140,4.49,faible_activite,aucune,0,0,0.0,1575.95,1575.95,800.0,1
C00718,CH0177,CL0217,2025-03-29 02:27:00,sam,2,1,0,Calavi Tokpa,Cadjehoun,3.1,820.0,1.0,portefeuille,terminee,17,14,nouveau_client,262,4.03,intermediaire,points_gowin,41,11,11.0,831.39,820.39,1200.0,0
C00719,CH0218,CL0709,2025-01-12 10:28:00,dim,10,1,0,Gbodjè,Sainte-Rita,5.41,1340.0,1.1,portefeuille,terminee,51,53,regulier,226,4.33,intermediaire,aucune,0,0,0.0,1400.64,1400.64,2000.0,0
C00720,CH0282,CL0581,2025-03-08 00:40:00,sam,0,1,0,Menontin,Fidjrossè,8.12,2048.0,1.0,cash,annulee,0,16,nouveau_client,268,4.84,intermediaire,remise_bienvenue,0,0,409.6,0.0,-409.6,1200.0,0
C00721,CH0170,CL0487,2025-03-26 16:48:00,mer,16,0,0,Jéricho,Zopah,0.83,191.0,1.0,carte,annulee,22,38,inactif,141,4.9,faible_activite,remise_bienvenue,0,0,38.2,0.0,-38.2,800.0,0
C00722,CH0181,CL0278,2025-01-17 13:27:00,ven,13,0,0,Jéricho,Menontin,2.54,760.0,1.0,carte,terminee,12,34,inactif,236,4.59,intermediaire,prime_objectif,0,0,300.0,805.76,505.76,800.0,0
C00723,CH0233,CL0048,2025-01-07 05:37:00,mar,5,0,0,Haie Vive,Agla,1.95,444.0,1.1,carte,terminee,35,4,regulier,276,4.64,intermediaire,aucune,0,0,0.0,528.37,528.37,2000.0,0
C00724,CH0139,CL0077,2025-03-08 22:49:00,sam,22,1,0,Akpakpa,Akpakpa,2.39,655.0,1.0,cash,terminee,4,15,nouveau_client,241,4.41,intermediaire,remise_bienvenue,0,0,131.0,655.19,524.19,1200.0,0
C00725,CH0157,CL0701,2025-02-21 22:51:00,ven,22,0,0,Jéricho,Calavi Tokpa,0.75,194.0,1.0,carte,terminee,40,22,regulier,274,4.31,intermediaire,aucune,0,0,0.0,205.19,205.19,2000.0,0
C00726,CH0129,CL0288,2025-03-18 00:21:00,mar,0,0,0,Cadjehoun,Menontin,0.81,240.0,1.1,carte,annulee,17,38,inactif,84,4.67,faible_activite,aucune,0,0,0.0,0.0,0.0,800.0,0
C00727,CH0119,CL0557,2025-01-13 19:54:00,lun,19,0,1,Haie Vive,Haie Vive,2.7,657.0,1.2,cash,terminee,29,47,inactif,263,4.37,intermediaire,aucune,0,0,0.0,756.32,756.32,800.0,0
C00728,CH0062,CL0578,2025-03-13 19:46:00,jeu,19,0,1,Fidjrossè,Gbodjè,2.65,702.0,1.5,cash,terminee,17,8,nouveau_client,250,5.0,intermediaire,remise_bienvenue,0,0,210.6,1112.41,901.8100000000001,1200.0,0
C00729,CH0099,CL0674,2025-01-19 09:30:00,dim,9,1,1,Calavi Tokpa,Akpakpa,8.86,2314.0,1.3,carte,terminee,25,32,inactif,488,4.62,performant,points_gowin,150,37,37.0,2888.61,2851.61,800.0,1
C00730,CH0162,CL0034,2025-01-15 23:29:00,mer,23,0,0,Agla,Sainte-Rita,4.21,1169.0,1.0,cash,terminee,18,34,inactif,273,4.63,intermediaire,aucune,0,0,0.0,1213.51,1213.51,800.0,1
C00731,CH0062,CL0184,2025-01-16 00:48:00,jeu,0,0,0,Cadjehoun,Calavi Tokpa,5.33,1226.0,1.0,carte,annulee,13,56,inactif,239,4.18,intermediaire,aucune,0,0,0.0,0.0,0.0,800.0,0
C00732,CH0275,CL0323,2025-03-15 13:28:00,sam,13,1,0,Gbodjè,Calavi Kpota,27.72,6640.0,1.1,cash,terminee,20,39,inactif,255,3.8,intermediaire,points_gowin,365,253,253.0,7593.48,7340.48,800.0,1
C00733,CH0095,CL0017,2025-03-02 02:49:00,dim,2,1,0,Calavi Tokpa,Calavi Tokpa,10.56,2546.0,1.1,carte,terminee,40,49,regulier,250,4.63,intermediaire,prime_objectif,0,0,300.0,2787.5,2487.5,2000.0,1
C00734,CH0099,CL0213,2025-02-17 07:49:00,lun,7,0,1,Sainte-Rita,Calavi Tokpa,3.72,1043.0,1.2,cash,terminee,42,23,regulier,67,4.35,faible_activite,aucune,0,0,0.0,1203.87,1203.87,2000.0,0
C00735,CH0111,CL0602,2025-02-02 13:04:00,dim,13,1,0,Gbodjè,Zopah,2.85,682.0,1.0,portefeuille,terminee,20,23,nouveau_client,251,4.8,intermediaire,prime_objectif,0,0,300.0,745.02,445.02,1200.0,0
C00736,CH0248,CL0148,2025-03-21 04:45:00,ven,4,0,0,Calavi Kpota,Akpakpa,2.57,689.0,1.1,cash,terminee,1,49,inactif,240,4.23,intermediaire,aucune,0,0,0.0,780.89,780.89,800.0,0
C00737,CH0142,CL0771,2025-02-05 13:40:00,mer,13,0,0,Gbodjè,Zopah,4.76,1148.0,1.0,carte,terminee,21,23,nouveau_client,247,4.34,intermediaire,remise_bienvenue,0,0,229.6,1190.43,960.83,1200.0,0
C00738,CH0269,CL0730,2025-03-15 17:51:00,sam,17,1,1,Calavi Kpota,Calavi Kpota,2.87,831.0,1.3,cash,terminee,2,18,nouveau_client,261,4.84,intermediaire,points_gowin,54,3,3.0,1125.95,1122.95,1200.0,0
C00739,CH0145,CL0408,2025-02-09 18:31:00,dim,18,1,1,Zopah,Menontin,1.68,497.0,1.2,carte,terminee,21,38,inactif,585,4.63,performant,points_gowin,29,4,4.0,646.29,642.29,800.0,0
C00740,CH0052,CL0079,2025-02-04 04:11:00,mar,4,0,0,Calavi Tokpa,Akpakpa,2.63,694.0,1.1,cash,terminee,23,24,nouveau_client,243,4.2,intermediaire,aucune,0,0,0.0,732.13,732.13,1200.0,0
C00741,CH0100,CL0307,2025-02-11 21:23:00,mar,21,0,0,Agla,Fidjrossè,4.85,1219.0,1.0,cash,terminee,1,51,inactif,460,4.51,performant,points_gowin,60,31,31.0,1321.39,1290.39,800.0,1
C00742,CH0152,CL0167,2025-01-28 08:58:00,mar,8,0,1,Sainte-Rita,Calavi Kpota,5.94,1441.0,1.2,carte,terminee,30,30,regulier,278,5.0,intermediaire,aucune,0,0,0.0,1704.91,1704.91,2000.0,0
C00743,CH0117,CL0578,2025-03-09 12:50:00,dim,12,1,0,Sainte-Rita,Agla,11.25,2573.0,1.0,carte,terminee,22,58,inactif,261,4.54,intermediaire,prime_objectif,0,0,300.0,2474.43,2174.43,800.0,1
